MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,BZ,SANWARIA,SANWARIA CONSUMER LIMITED,         1.00,         1.00,         1.05,          .95,         1.05,                  2057895.80,1985969,N, ,731,         1.85,          .60
N,BZ,SPENTEX,SPENTEX IND. LTD,         2.35,         2.45,         2.45,         2.45,         2.45,                    20151.25,8225,N, ,10,         4.50,          .80
N,BZ,TANTIACONS,TANTIA CONST LTD,        13.50,        13.50,        13.80,        13.00,        13.15,                   151262.50,11436,N, ,45,        34.05,         5.60
N,BZ,UNITECH,UNITECH LIMITED,         1.95,         2.00,         2.00,         1.95,         2.00,                  2200965.05,1102218,N, ,588,         3.95,         1.60
N,BZ,VICEROY,VICEROY HOTELS LIMITED,         3.60,         3.70,         3.70,         3.50,         3.60,                    86342.00,23879,N, ,58,         6.90,         2.55
N,BZ,VIKASWSP,VIKAS WSP LIMITED,         3.05,         3.05,         3.15,         2.95,         3.05,                   282710.40,91861,N, ,209,         3.55,         2.70
N,ST,BTML-RE,BODHI TREE MULTIMEDIA LTD,        14.00,        19.60,        19.60,        14.55,        19.60,                   244740.00,13200,N, ,11,        19.60,         6.40
N,ST,LEMERITE,LE MERITE EXPORTS LIMITED,        71.05,        73.45,        74.60,        72.70,        74.60,                  5475840.00,73600,N, ,46,        87.00,        71.05
N,ST,SONUINFRA,SONU INFRATECH LIMITED,        31.85,        30.30,        30.30,        30.30,        30.30,                   727200.00,24000,N, ,8,        37.80,        30.30
 ,N1, , , , , , , , , ,N, , , , 
 ,N1, ,OTHER SECURITIES, , , , , , , ,N, , , , 
N,GB,SGBAPR28I,2.50%GOLDBONDS2028SR-I,      4704.06,      4775.00,      4780.00,      4708.00,      4722.31,                   630896.70,133,N, ,20,      4975.00,      4601.00
N,GB,SGBAUG24,2.75% GOLDBONDS2024TR-IV,      5000.01,      4999.00,      5038.00,      4999.00,      5025.00,                  1178546.60,235,N, ,27,      5252.52,      4521.00
N,GB,SGBAUG27,2.50%GOLDBONDS2027SR-III,      4768.17,      4775.00,      4785.00,      4731.05,      4735.73,                  1346055.60,284,N, ,24,      5190.00,      4550.00
N,GB,SGBAUG28V,2.50%GOLDBONDS2028SR-V,      4757.94,      4761.00,      4796.00,      4761.00,      4790.70,                  9937241.59,2077,N, ,128,      5051.00,      4311.00
N,GB,SGBAUG29V,2.50%GOLDBONDS2029SR-V,      4700.00,      4701.00,      4738.00,      4701.00,      4720.90,                   812221.61,172,N, ,27,      5170.00,      4551.00
N,GB,SGBD29VIII,2.50%GOLDBONDS2029SR-VIII,      4746.13,      4711.11,      4795.00,      4711.11,      4736.12,                   617044.36,130,N, ,33,      4844.99,      4258.50
N,GB,SGBDEC2513,2.50%GOLDBONDS2025SR-XIII,      4900.00,      4900.00,      4900.00,      4815.00,      4815.00,                    24160.00,5,N, ,2,      5099.00,      4541.00
N,GB,SGBFEB24,2.75%GOLDBONDS2024 TR-II,      5000.00,      5001.00,      5040.00,      5001.00,      5030.91,                   411930.90,82,N, ,15,      5210.00,      4501.00
N,GB,SGBFEB29XI,2.50%GOLDBONDS2029SR-XI,      4705.46,      4725.00,      4725.01,      4706.00,      4713.13,                   443233.52,94,N, ,20,      5090.00,      4581.00
N,GB,SGBJ28VIII,2.50%GOLDBONDS2028SR-VIII,      4700.00,      4759.40,      4759.40,      4759.40,      4759.40,                    14278.20,3,N, ,1,      4980.00,      4585.00
N,GB,SGBJAN26,2.50%GOLDBONDS2026SR-XIV,      4823.04,      4805.00,      4805.00,      4801.00,      4801.00,                    43225.00,9,N, ,3,      4999.00,      4590.00
N,GB,SGBJAN27,2.50%GOLDBONDS2027SR-V,      4750.00,      4653.00,      4653.00,      4653.00,      4653.00,                     9306.00,2,N, ,1,      5240.00,      4572.10
N,GB,SGBJAN29IX,2.50%GOLDBONDS2029SR-IX,      4722.00,      4720.00,      4745.10,      4710.00,      4745.00,                  1518910.06,321,N, ,49,      4997.00,      4561.00
N,GB,SGBJAN29X,2.50%GOLDBONDS2029SR-X,      4713.00,      4717.00,      4785.00,      4713.00,      4784.95,                   264934.90,56,N, ,10,      5090.00,      4561.00
N,GB,SGBJAN30IX,2.50%GOLDBONDS2030SR-IX,      4746.81,      4750.00,      4750.00,      4716.10,      4720.10,                  1122729.55,237,N, ,29,      4900.00,      4540.00
N,GB,SGBJU29III,2.5%GOLDBONDS2029SR-III,      4729.70,      4748.00,      4748.00,      4725.60,      4730.10,                   265215.70,56,N, ,10,      5202.98,      4571.00
N,GB,SGBJUL25,SGB2.50%JUL2025SR-II17-18,      5000.00,      5000.70,      5025.00,      5000.00,      5025.00,                  2017519.00,402,N, ,18,      5189.00,      4551.00
N,GB,SGBJUL27,2.50%GOLDBONDS2027SR-II,      4690.06,      4890.00,      4890.00,      4700.00,      4820.00,                    57790.00,12,N, ,7,      5384.45,      4566.00
N,GB,SGBJUL28IV,2.50%GOLDBONDS2028SR-IV,      4747.41,      4725.00,      4740.00,      4725.00,      4735.00,                   742480.00,157,N, ,16,      4898.00,      4561.00
N,GB,SGBJUL29IV,2.50%GOLDBONDS2029SR-IV,      4713.40,      4713.40,      4760.00,      4713.40,      4727.60,                   756523.10,160,N, ,18,      4869.99,      4501.00
N,GB,SGBJUN27,2.50%GOLDBONDS2027SR-I,      4707.73,      4770.00,      4770.00,      4770.00,      4770.00,                    66780.00,14,N, ,3,      4900.00,      4511.00
N,GB,SGBJUN28,2.5%GOLDBONDS2028SR-III,      4718.57,      4710.01,      4748.00,      4710.01,      4726.03,                  1238037.20,262,N, ,34,      4998.00,      4501.00
N,GB,SGBJUN29II,2.5%GOLDBONDS2029SR-II,      4715.10,      4721.00,      4750.00,      4721.00,      4731.83,                  1277677.65,270,N, ,33,      5000.00,      4561.00
N,GB,SGBMAR24,2.75%GOLDBONDS2024 TR-III,      4881.10,      4911.00,      4955.00,      4911.00,      4954.95,                   970305.00,196,N, ,13,      5700.00,      4601.01
N,GB,SGBMAR25,2.50%GOLDBONDS 2025TR-VII,      4882.00,      4910.00,      4950.00,      4910.00,      4950.00,                    74050.00,15,N, ,2,      5300.00,      4600.00
N,GB,SGBMAR28X,2.50%GOLDBONDS2028SR-X,      4672.00,      4750.00,      4750.00,      4700.01,      4739.98,                   179349.80,38,N, ,7,      4900.00,      4561.00
N,GB,SGBMAR30X,2.50%GOLDBONDS2030SR-X,      4830.00,      4845.00,      4845.00,      4805.10,      4841.81,                   647889.24,134,N, ,19,      5000.00,      4501.00
N,GB,SGBMAY25,SGB2.50%MAY2025SR-I 17-18,      4876.34,      4850.00,      4899.00,      4850.00,      4891.19,                   622759.00,128,N, ,9,      5300.00,      4565.00
N,GB,SGBMAY26,2.50%GOLDBONDS2026SR-I,      4786.78,      4735.00,      4800.00,      4735.00,      4800.00,                   248483.45,52,N, ,10,      5025.00,      4600.00
N,GB,SGBMAY28,2.50%GOLDBONDS2028SR-II,      4715.56,      4715.00,      4734.99,      4700.00,      4715.09,                  5340199.98,1134,N, ,160,      5100.00,      4225.25
N,GB,SGBMAY29I,2.5%GOLDBONDS2029SR-I,      4733.85,      4721.10,      4749.98,      4721.00,      4739.06,                  5841869.35,1233,N, ,105,      5199.00,      4500.00
N,GB,SGBMR29XII,2.50%GOLDBONDS2029SR-XII,      4703.79,      4700.00,      4720.00,      4700.00,      4715.84,                  1555732.04,330,N, ,162,      4875.00,      4600.00
N,GB,SGBN28VIII,2.5%GOLDBONDS2028SR-VIII,      4709.11,      4711.00,      4738.99,      4706.01,      4721.80,                  1415753.57,300,N, ,42,      5088.00,      4600.00
N,GB,SGBNOV23,2.75% GOLDBONDS 2023 TR-1,      4931.23,      5160.00,      5160.00,      5100.00,      5111.25,                    40890.00,8,N, ,3,      5449.00,      4591.30
N,GB,SGBNOV24,2.50% GOLDBONDS2024 TR-VI,      4866.35,      4890.00,      4933.99,      4890.00,      4930.00,                   519859.05,106,N, ,18,      5330.00,      4551.00
N,GB,SGBNOV25IX,2.50%GOLDBONDS 2025SR-IX,      4803.00,      4805.00,      4805.00,      4803.00,      4803.00,                    81671.00,17,N, ,3,      5214.08,      4579.00
N,GB,SGBNOV26,2.50%GOLDBONDS2026SR-III,      4800.00,      4800.00,      4800.00,      4800.00,      4800.00,                    19200.00,4,N, ,1,      4999.00,      4574.90
N,GB,SGBNV29VII,2.5%GOLDBONDS2029SR-VII,      4711.00,      4715.00,      4730.00,      4710.00,      4710.00,                  1070474.98,227,N, ,31,      4810.00,      4551.00
N,GB,SGBOC28VII,2.50%GOLDBONDS2028SR-VII,      4702.26,      4700.00,      4765.00,      4686.00,      4712.88,                   635594.31,135,N, ,34,      5200.00,      4600.00
N,GB,SGBOCT25,2.50% GOLDBONDS2025SR-III,      4875.00,      4875.00,      4875.00,      4875.00,      4875.00,                    58500.00,12,N, ,3,      5135.00,      4600.01
N,GB,SGBOCT25IV,2.50% GOLDBONDS2025SR-IV,      4880.00,      4865.50,      4865.50,      4865.50,      4865.50,                   155696.00,32,N, ,5,      5088.35,      4581.00
N,GB,SGBOCT25V,2.50% GOLDBONDS2025SR-V,      4825.00,      4855.50,      4855.50,      4855.50,      4855.50,                   485550.00,100,N, ,2,      5097.00,      4567.01
N,GB,SGBOCT26,2.50%GOLDBONDS2026SR-II,      4770.00,      4798.00,      4798.00,      4750.00,      4788.00,                   148400.00,31,N, ,5,      5290.00,      4550.00
N,GB,SGBOCT27,2.50%GOLDBONDS2027SR-V,      4713.00,      4700.01,      4740.00,      4700.01,      4740.00,                   306213.16,65,N, ,9,      5060.00,      4602.00
N,GB,SGBOCT27VI,2.50%GOLDBONDS2027SR-VI,      4710.00,      4725.00,      4725.00,      4725.00,      4725.00,                     9450.00,2,N, ,1,      4940.00,      4565.00
N,GB,SGBSEP24,2.75% GOLDBONDS2024TR-V,      4881.00,      4915.20,      4965.00,      4915.20,      4965.00,                   256292.00,52,N, ,5,      5420.00,      4561.00
N,GB,SGBSEP27,2.50%GOLDBONDS2027SR-IV,      4745.00,      4681.00,      4777.00,      4681.00,      4777.00,                   180425.00,38,N, ,14,      5190.00,      4525.00
N,GB,SGBSEP28VI,2.50%GOLDBONDS2028SR-VI,      4775.43,      4731.00,      4798.00,      4700.00,      4731.80,                  5889886.13,1246,N, ,55,      4920.00,      4561.00
N,GB,SGBSEP29VI,2.5%GOLDBONDS2029SR-VI,      4704.96,      4721.10,      4721.50,      4690.01,      4713.94,                  1551324.79,329,N, ,41,      4899.00,      4571.00
N,GS,426GS2023,GOI LOAN  4.26% 2023,        97.50,        93.00,        99.00,        93.00,        99.00,                     3072.00,32,N, ,2,       103.88,        93.00
N,GS,574GS2026,GOI LOAN  5.74% 2026,        96.75,        97.25,        97.25,        97.25,        97.25,                    19450.00,200,N, ,2,       101.95,        92.60
N,GS,585GS2030,GOI LOAN  5.85% 2030,        94.50,        94.50,        94.50,        94.50,        94.50,                    94500.00,1000,N, ,1,       103.00,        93.50
N,GS,610GS2031,GOI LOAN  6.10% 2031,        97.00,        97.00,        97.00,        94.00,        94.00,                   122489.91,1303,N, ,5,       101.14,        89.42
N,GS,667GS2035,GOI LOAN  6.67% 2035,        93.32,        96.95,        96.95,        95.55,        96.67,                   310509.30,3212,N, ,4,       106.90,        92.02
N,GS,667GS2050,GOI LOAN  6.67% 2050,        93.97,        93.50,        94.00,        93.02,        94.00,                   474778.15,5089,N, ,13,       105.00,        91.20
N,GS,676GS2061,GOI LOAN  6.76% 2061,        93.50,        94.00,        94.00,        93.00,        93.00,                   130248.01,1400,N, ,11,       104.00,        90.01
N,GS,68GS2060,GOI LOAN  6.8% 2060,        94.25,        94.75,        94.75,        94.50,        94.50,                    13170.00,139,N, ,3,       111.00,        91.50
N,GS,695GS2061,GOI LOAN  6.95% 2061,        96.70,        92.00,        96.75,        92.00,        96.75,                    25140.00,269,N, ,3,       102.33,        92.00
N,GS,699GS2051,GOI LOAN  6.99% 2051,        96.87,        97.00,        97.00,        96.00,        96.00,                   140904.44,1465,N, ,9,       106.05,        95.00
N,GS,717GS2028,GOI LOAN 7.17% 2028,       115.00,       109.30,       109.30,       109.30,       109.30,                      546.50,5,N, ,1,       115.00,        88.17
N,GS,813GS2045,GOI LOAN 8.13% 2045,       117.00,       117.50,       117.50,       117.50,       117.50,                     2585.00,22,N, ,2,       119.00,       101.26
N,N1,M&MFIN,8.72% UNSECURED NCD,      1070.00,      1070.00,      1070.00,      1070.00,      1070.00,                    64200.00,60,N,XI,1,      1260.00,       965.20
N,N1,UGROCAP,SEC RED NCD 10.03%,      1000.00,      1000.00,      1002.01,      1000.00,      1002.01,                   262137.20,262,N, ,10,      1100.00,       891.00
N,N2,BRITANNIA,8.00% SEC RED NCD,        31.83,        31.75,        31.97,        31.75,        31.90,                   120141.62,3767,N, ,37,        35.90,        29.20
N,N2,HUDCO,8.20 NCD05MAR27 FV 1000,      1180.00,      1229.74,      1229.74,      1172.01,      1179.61,                   957473.61,813,N, ,15,      1284.25,      1143.00
N,N2,IIFCL,8.66% TAX FREE NCD,      1089.99,      1075.00,      1075.00,      1070.08,      1070.32,                  1284390.00,1200,N, ,3,      1237.00,      1064.12
N,N2,INCRED,SEC RE NCD 9.25% SR.II,       990.00,       975.00,      1000.00,       975.00,      1000.00,                    24500.00,25,N, ,2,      1001.10,       811.00
N,N2,IRFC,BOND 8.10% PA TAX FREE S2,      1169.00,      1175.00,      1176.30,      1175.00,      1176.30,                    11759.65,10,N, ,6,      1289.00,      1156.00
N,N2,M&MFIN,9.00% UNSECURED NCD,      1127.00,      1045.00,      1053.15,      1045.00,      1049.43,                  2203101.45,2100,N,XI,39,      1170.00,      1001.00
N,N2,NABARD,7.64% TAX FREE TRI SRIIB,      1170.96,      1172.01,      1172.01,      1160.01,      1164.70,                  3066299.29,2640,N, ,33,      1289.90,      1101.00
N,N2,NHAI,BOND 8.30% PA TAX FREE S2,      1186.84,      1195.00,      1196.00,      1187.15,      1192.56,                  4635665.44,3881,N, ,56,      1325.00,      1175.00
N,N2,PCHFL,SEC RE NCD 8.35% SR.I,      1059.99,      1065.00,      1065.00,      1065.00,      1065.00,                    53250.00,50,N, ,5,      1115.02,       950.00
N,N2,RECLTD,TAXFREE SEC NCD TR1 S2,      1115.32,      1115.30,      1119.00,      1115.30,      1119.00,                    22343.00,20,N, ,2,      1249.90,      1115.30
N,N2,TATACAPHSG,SEC RED NCD 8.10% SR.I,      1032.63,      1035.00,      1035.00,      1035.00,      1035.00,                    41400.00,40,N, ,1,      1139.00,       950.00
N,N3,BRITANNIA,UNSEC RED NCD 5.50%,        29.54,        29.48,        29.95,        29.40,        29.63,                   137911.49,4657,N, ,120,        30.50,        25.15
N,N3,ERFLNCDI,SEC RED NCD 8.65% SR. III,       990.00,      1049.00,      1059.00,       951.00,       995.55,                    53136.65,53,N, ,4,      1059.00,       826.04
N,N3,RECLTD,BOND 6.88% PA TAX FREE S1,      1599.00,      1500.00,      1500.00,      1500.00,      1500.00,                    10500.00,7,N, ,1,      1788.00,      1351.21
N,N4,ERFLNCDI,SEC RED NCD 9.00% SR. IV,       995.00,       995.00,       995.00,       995.00,       995.00,                   133330.00,134,N, ,2,      1085.00,       901.00
N,N4,HUDCO,7.34 NCD 16FEB23 TR1 SR1,      1035.00,      1035.00,      1035.00,      1035.00,      1035.00,                    94185.00,91,N, ,14,      1106.00,      1016.10
N,N4,IIFCL,8.91% TAX FREE NCD,      1340.00,      1340.00,      1340.10,      1340.00,      1340.10,                   617743.00,461,N, ,9,      1475.60,      1304.00
N,N4,IIFL,SEC RED NCD 9.75 % SR.III,      1021.22,      1011.05,      1029.00,      1010.00,      1024.07,                  1799861.71,1773,N,XI,35,      1045.00,       990.00
N,N4,IRFC,7.34 NCD 19FEB28 TR1 SR2,      1130.00,      1169.95,      1170.00,      1169.95,      1170.00,                     2339.95,2,N, ,2,      1246.00,      1125.10
N,N4,NTPC,8.66%S-R-NCD SERIES 1B,      1095.10,      1089.55,      1091.49,      1089.55,      1091.49,                    28330.24,26,N, ,2,      1298.00,      1065.11
N,N4,PCHFL,SEC RE NCD SR.II,      1050.00,      1055.00,      1055.00,      1055.00,      1055.00,                   105500.00,100,N, ,1,      1180.00,       977.00
N,N5,EHFLNCD,SEC RED NCD 9.57% SR. V,       996.00,       999.00,       999.00,       989.91,       989.91,                     2978.82,3,N, ,2,      1100.00,       795.00
N,N5,ERFLNCDI,SEC RED NCD 8.88% SR. V,       890.00,       893.00,       895.00,       891.00,       894.32,                   168172.00,188,N, ,4,       940.00,       801.05
N,N5,IIFL,SEC RED NCD 10.20 % SR.IV,      1026.00,      1025.25,      1025.25,      1025.25,      1025.25,                   102525.00,100,N, ,4,      1199.00,       991.00
N,N5,IIHFL,UNSEC RE NCD 9.60% SR.II,       982.80,       980.00,       984.10,       980.00,       980.52,                   185455.01,189,N, ,28,      1000.00,       800.00
N,N5,NHBTF2014,BOND 8.88%PA TF TR-I S 2B,      6015.00,      5937.00,      6111.00,      5937.00,      6111.00,                   362331.00,61,N, ,2,      6700.00,      5915.00
N,N5,PFC,8.30% TAX FREE NCD,      1180.00,      1180.00,      1180.00,      1180.00,      1180.00,                   236000.00,200,N, ,1,      1270.00,      1160.00
N,N6,DHANILOANS,DHANI LOANS & SERV LTD,       995.00,       995.00,       995.00,       993.00,       994.25,                    20883.00,21,N, ,3,      1087.00,       900.96
N,N6,EHFLNCD,SEC RED NCD 10% SR. VI,      1025.00,      1026.00,      1028.00,      1025.00,      1028.00,                    38993.96,38,N, ,4,      1100.00,       822.40
N,N6,HUDCO,BOND 7.03% PA TAX FREE S1,      1021.15,      1184.20,      1184.20,      1184.20,      1184.20,                     1184.20,1,N, ,1,      1544.90,      1018.60
N,N6,IIFL,UNSEC RED NCD 10.0% SR. V,      1011.11,      1012.00,      1016.00,      1010.00,      1016.00,                   131464.00,130,N,XI,3,      1120.00,       999.99
N,N6,IIHFL,UNSEC RE NCD 0% SR.III,      1000.00,      1000.00,      1006.84,      1000.00,      1006.84,                   296227.23,295,N, ,8,      1025.00,       802.40
N,N6,NHBTF2014,BOND 9.01%PA TF TR-I S 3B,      6725.78,      6725.00,      6839.99,      6725.00,      6803.28,                   149614.99,22,N, ,5,      7575.00,      6575.00
N,N6,NHBTF2023,NHB 8.93 NCD TR II SR 2 B,      6201.00,      6151.00,      6151.00,      6040.00,      6040.00,                   121021.50,20,N, ,3,      6771.00,      5392.99
N,N6,NTPC,8.91%S-R-NCD SERIES 3B,      1345.00,      1331.15,      1331.15,      1331.01,      1331.01,                    18635.54,14,N, ,2,      1490.00,      1325.90
N,N6,PFC,8.43% TAX FREE NCD,      1080.01,      1076.12,      1076.12,      1076.12,      1076.12,                    21522.40,20,N, ,1,      1339.99,      1060.01
N,N6,RECLTD,BOND 8.46% TAX FREE S2A,      1214.00,      1192.11,      1192.11,      1185.00,      1189.24,                  1546021.50,1300,N, ,6,      1480.00,      1185.00
N,N6,RHFL,SEC RED NCD 9.15% SR III,       320.71,       317.00,       335.00,       316.50,       317.12,                   215526.60,660,N, ,13,       399.28,       165.01
N,N7,IBUCCREDIT,SERENCD8.66%SRIVCIII&IV,       960.00,       980.00,       980.00,       980.00,       980.00,                    10780.00,11,N, ,2,      1000.00,       765.00
N,N7,IIHFL,SEC RE NCD 8.25% SR.I,       976.00,       974.00,       974.00,       974.00,       974.00,                    48700.00,50,N, ,1,       995.00,       809.20
N,N7,IREDA,7.74% TAX FREE NCD,      1185.00,      1193.89,      1193.89,      1193.89,      1193.89,                     1193.89,1,N, ,1,      1288.90,      1070.00
N,N7,NTPC,8.49% SEC NON-CUM RED NCD,        13.11,        13.14,        13.15,        13.10,        13.13,                  1030225.22,78533,N, ,83,        16.80,        12.75
N,N8,DHANILOANS,DHANI LOANS & SERV LTD,      1285.00,      1285.00,      1285.00,      1285.00,      1285.00,                   128500.00,100,N, ,2,      1300.00,      1042.40
N,N8,HUDCO,7.64% TAX FREETRI SR2B,      1170.00,      1198.80,      1198.90,      1198.80,      1198.85,                     2397.70,2,N, ,2,      1279.70,      1160.00
N,N8,IBULHSGFIN,SEC RED NCD 8.65% SR. V,       972.00,       975.00,       975.00,       965.00,       965.00,                    12645.00,13,N, ,3,      1020.00,       802.20
N,N8,NHAI,TAX FREE7.39% SR.IB,      1106.65,      1104.64,      1106.65,      1104.64,      1106.27,                   254197.70,230,N, ,4,      1200.00,      1065.40
N,N8,PFC,8.92% TAX FREE NCD,      1352.50,      1341.51,      1348.00,      1340.00,      1348.00,                   670973.81,500,N, ,11,      1547.00,      1321.15
N,N8,RECLTD,BOND 8.26% TAX FREE S1B,      1076.00,      1099.99,      1099.99,      1099.99,      1099.99,                     1099.99,1,N, ,1,      1342.00,      1052.75
N,N8,RHFL,UNS RED NCD 9.40% SR. IV,       219.99,       202.01,       228.70,       202.01,       220.51,                    55109.66,253,N, ,12,       300.00,        90.00
N,N9,IIHFL,SEC RE NCD 8.20% SR.III,       922.00,       922.10,       944.80,       922.10,       944.07,                   567400.00,601,N, ,13,       992.00,       835.00
N,N9,IRFC,BOND 8.48% PA TF TI-SIB,      1065.10,      1070.00,      1070.10,      1070.00,      1070.10,                   112350.50,105,N, ,2,      1398.99,      1055.00
N,N9,RECLTD,BOND 8.71% TAX FREE S2B,      1215.00,      1220.00,      1220.00,      1220.00,      1220.00,                   252540.00,207,N, ,3,      1329.90,      1200.00
N,NA,IBULHSGFIN,SEC RED NCD 9.0% SR. VI,       906.85,       907.60,       907.60,       907.20,       907.21,                   169687.00,187,N, ,5,      1044.80,       801.05
N,NA,IIFL,SEC RED NCD SR. III,      1282.01,      1287.65,      1288.50,      1286.00,      1288.35,                   150606.10,117,N, ,9,      1495.00,      1101.10
N,NA,IRFC,BOND 8.65% PA TF TI-SIIB,      1205.00,      1214.99,      1215.00,      1214.99,      1214.99,                   123929.00,102,N, ,4,      1338.00,      1150.50
N,NA,NHAI,TAX FREE7.60% SR.IIB,      1176.17,      1185.00,      1185.00,      1168.00,      1170.34,                  1029629.01,879,N, ,13,      1300.00,      1140.00
N,NA,TATACAPHSG,SEC RED NCD 8.40% SR.V,      1100.00,      1100.00,      1100.00,      1100.00,      1100.00,                    77000.00,70,N, ,3,      1219.00,      1003.25
N,NC,IIHFL,SEC RE NCD 8.43% SR.VI,       917.00,       916.90,       917.00,       916.90,       917.00,                   441993.90,482,N, ,3,       988.00,       817.00
N,NC,L&TFINANCE,SERENCD 9.25% SR.III OPII,      1051.99,      1052.00,      1052.50,      1052.00,      1052.50,                     2104.50,2,N, ,2,      1299.99,       975.20
N,ND,HUDCO,8.76% TAX FREETRI SR2B,      1232.00,      1247.99,      1247.99,      1229.99,      1229.99,                  1233547.98,1002,N, ,19,      1482.90,      1226.50
N,ND,IBUCCREDIT,SERENCD9.20%SRVIICIII&IV,       919.00,       916.80,       916.80,       916.80,       916.80,                     9168.00,10,N, ,2,      1095.00,       840.20
N,ND,IRFC,BOND 8.44% PA TF TII-SIB,      1100.00,      1050.60,      1050.60,      1050.60,      1050.60,                    10506.00,10,N, ,1,      1231.00,      1050.60
N,ND,NHAI,TAX FREE 7.39% SR. IIA,      1183.50,      1159.01,      1172.00,      1159.01,      1161.09,                  1957186.48,1686,N, ,6,      1799.00,      1159.01
N,ND,NTPC,TFB 7.62% 2035 SR. 3B,      1276.84,      1270.00,      1270.00,      1270.00,      1270.00,                     1270.00,1,N, ,1,      1390.00,      1240.00
N,ND,TCFSL,SERENCD8.90%SRIICIII&IV,      1078.00,      1078.10,      1080.00,      1078.10,      1078.29,                   409900.20,380,N, ,8,      1180.00,      1025.55
N,NE,HUDCO,9.01% TAX FREETRII SR3B,      1369.90,      1358.00,      1358.00,      1356.00,      1356.00,                    33902.00,25,N, ,2,      1547.00,      1330.00
N,NE,IBULHSGFIN,UNS RED NCD 9.15% SR.IX,       901.00,       901.00,       901.00,       901.00,       901.00,                    36941.00,41,N, ,3,      1150.00,       786.00
N,NE,IIFL,UNSE RE NCD 10% SR.I,       985.13,       984.00,       993.96,       983.00,       993.96,                   166560.84,169,N, ,8,      1031.99,       842.20
N,NE,IRFC,BOND 8.88% PA TF TII-SIIB,      1218.17,      1249.99,      1249.99,      1230.50,      1230.50,                    29578.88,24,N, ,4,      1619.80,      1202.00
N,NE,L&TFINANCE,SERENCD 8.89% SR.IV OPII,      1047.00,      1062.00,      1062.00,      1062.00,      1062.00,                     1062.00,1,N, ,1,      1308.00,       950.20
N,NE,NHAI,TAX FREE 7.69% SR. IIB,      1211.00,      1238.49,      1238.49,      1238.49,      1238.49,                     1238.49,1,N, ,1,      1298.01,      1192.00
N,NE,RECLTD,BOND8.44% PA TF TR II S1B,      1085.00,      1082.01,      1082.01,      1082.01,      1082.01,                   129841.20,120,N, ,2,      1360.00,      1073.15
N,NF,DHANILOANS,DHANI LOANS & SERV LTD,       995.00,       980.00,       980.00,       980.00,       980.00,                    79380.00,81,N, ,6,      1000.00,       835.20
N,NF,IIFL,UNSE RE NCD 9.6% SR.II,       979.00,       977.20,       985.97,       977.20,       981.01,                   722369.29,736,N, ,21,      1009.50,       820.20
N,NF,RECLTD,BOND8.88% PA TF TR II S2B,      1220.01,      1249.59,      1249.59,      1221.12,      1221.12,                    67303.95,55,N, ,2,      1349.99,      1220.00
N,NF,TCFSL,UNSERENCD9.1%SRIIICIII&IV,      1171.01,      1180.00,      1185.00,      1180.00,      1185.00,                   118320.00,100,N, ,3,      1404.00,      1085.05
N,NG,DHANILOANS,DHANI LOANS & SERV LTD,      1015.00,      1020.00,      1020.00,      1020.00,      1020.00,                    47940.00,47,N, ,1,      1106.10,       845.20
N,NG,ECLFINANCE,SEC RED NCD 9.25% SR. III,      1000.00,       991.11,      1004.00,       991.11,      1004.00,                    15870.65,16,N, ,2,      1095.00,       850.00
N,NG,IRFC,TAX FREE  7.28% SR. 103,      2100.80,      2100.00,      2100.00,      2100.00,      2100.00,                     2100.00,1,N, ,1,      2100.80,      1187.25
N,NG,L&TFINANCE,SE RE NCD 9.35% SR.V OPII,      1116.00,      1110.00,      1120.00,      1110.00,      1120.00,                     2230.00,2,N, ,2,      1275.00,      1065.20
N,NH,ECLFINANCE,SEC RED NCD SR. IV,      1405.04,      1404.00,      1404.00,      1400.00,      1400.00,                   140200.00,100,N, ,2,      1410.00,      1125.00
N,NH,IFCI,9.90 % SRNCD SR VI,      1063.00,      1063.00,      1064.00,      1061.00,      1061.70,                   863343.40,813,N, ,9,      1110.00,       965.40
N,NH,IIFL,SEC RE NCD 8.25% SR.I,      1010.00,      1015.00,      1019.80,      1015.00,      1019.80,                   169730.60,167,N, ,3,      1095.00,       842.20
N,NH,INDIGRID,SEC RE NCD 7.69% SR.IV,      1025.00,      1025.00,      1025.00,      1025.00,      1025.00,                    51250.00,50,N, ,1,      1049.75,       911.00
N,NH,TCFSL,SERENCD8.45%SR.ICIII&IV,      1067.50,      1064.50,      1067.90,      1064.50,      1067.90,                   381125.20,357,N, ,5,      1103.40,       940.20
N,NI,ECLFINANCE,SEC RED NCD 9.65% SR. V,      1063.90,      1062.00,      1064.90,      1062.00,      1064.90,                    69044.50,65,N, ,3,      1067.00,       830.00
N,NI,IIFL,SEC RE NCD 0% SR.II,      1018.00,      1018.00,      1018.00,      1018.00,      1018.00,                    11198.00,11,N, ,2,      1069.00,       855.20
N,NI,IRFC,TAX FREE  7.32% SR. 102 A,      1108.46,      1108.60,      1109.00,      1108.00,      1108.00,                   128590.00,116,N, ,4,      1169.85,      1085.00
N,NI,L&TFINANCE,SERENCD 8.98% SR.VI OPII,      1095.00,      1096.00,      1097.99,      1085.00,      1096.12,                   346879.45,317,N, ,11,      1222.40,      1040.10
